Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
BME280 Test Alta Velocità
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
BME280 Test Alta Velocità
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
2176128 ,    286.23 K ,    70.2 % ,    96.140 kPa
2177134 ,    286.22 K ,    70.2 % ,    96.139 kPa
2178141 ,    286.19 K ,    70.2 % ,    96.138 kPa
2179146 ,    286.17 K ,    70.3 % ,    96.141 kPa
2180153 ,    286.21 K ,    70.3 % ,    96.140 kPa
2181159 ,    286.20 K ,    70.5 % ,    96.141 kPa
2182166 ,    286.20 K ,    70.4 % ,    96.140 kPa
2183173 ,    286.20 K ,    70.5 % ,    96.138 kPa
2184179 ,    286.15 K ,    70.4 % ,    96.140 kPa
2185186 ,    286.16 K ,    70.5 % ,    96.143 kPa
2186192 ,    286.14 K ,    70.6 % ,    96.143 kPa
2187199 ,    286.16 K ,    70.6 % ,    96.142 kPa
2188206 ,    286.14 K ,    70.6 % ,    96.144 kPa
2189211 ,    286.19 K ,    70.8 % ,    96.142 kPa
2190218 ,    286.21 K ,    70.7 % ,    96.138 kPa
2191224 ,    286.21 K ,    70.8 % ,    96.141 kPa
2192231 ,    286.23 K ,    70.7 % ,    96.142 kPa
2193238 ,    286.26 K ,    70.8 % ,    96.141 kPa
2194244 ,    286.23 K ,    70.7 % ,    96.141 kPa
2195251 ,    286.21 K ,    70.7 % ,    96.141 kPa
2196257 ,    286.24 K ,    70.7 % ,    96.138 kPa
2197264 ,    286.25 K ,    70.7 % ,    96.139 kPa
2198270 ,    286.25 K ,    70.7 % ,    96.138 kPa
2199277 ,    286.26 K ,    70.7 % ,    96.142 kPa
2200283 ,    286.25 K ,    70.6 % ,    96.141 kPa
2201289 ,    286.23 K ,    70.7 % ,    96.140 kPa
2202296 ,    286.24 K ,    70.7 % ,    96.141 kPa
2203302 ,    286.23 K ,    70.7 % ,    96.139 kPa
2204309 ,    286.17 K ,    70.6 % ,    96.141 kPa
2205316 ,    286.16 K ,    70.7 % ,    96.140 kPa
2206322 ,    286.18 K ,    70.7 % ,    96.141 kPa
2207329 ,    286.18 K ,    70.7 % ,    96.141 kPa
2208335 ,    286.22 K ,    70.8 % ,    96.139 kPa
2209342 ,    286.22 K ,    70.8 % ,    96.137 kPa
2210348 ,    286.23 K ,    70.8 % ,    96.136 kPa
2211354 ,    286.27 K ,    71.0 % ,    96.140 kPa
2212361 ,    286.32 K ,    70.8 % ,    96.141 kPa
2213367 ,    286.36 K ,    70.8 % ,    96.144 kPa
2214374 ,    286.39 K ,    70.7 % ,    96.140 kPa
2215380 ,    286.44 K ,    70.7 % ,    96.144 kPa
2216387 ,    286.45 K ,    70.6 % ,    96.141 kPa
2217394 ,    286.51 K ,    70.5 % ,    96.139 kPa
2218400 ,    286.58 K ,    70.5 % ,    96.140 kPa
2219407 ,    286.63 K ,    70.4 % ,    96.141 kPa
2220413 ,    286.65 K ,    70.3 % ,    96.141 kPa
2221419 ,    286.70 K ,    70.3 % ,    96.141 kPa
2222426 ,    286.74 K ,    70.1 % ,    96.142 kPa
2223432 ,    286.72 K ,    69.9 % ,    96.138 kPa
2224439 ,    286.71 K ,    69.9 % ,    96.140 kPa
2225445 ,    286.75 K ,    69.8 % ,    96.142 kPa
2226452 ,    286.76 K ,    69.8 % ,    96.139 kPa
2227459 ,    286.72 K ,    69.5 % ,    96.142 kPa
2228465 ,    286.69 K ,    69.4 % ,    96.142 kPa
2229472 ,    286.64 K ,    69.4 % ,    96.141 kPa
2230478 ,    286.64 K ,    69.4 % ,    96.140 kPa
2231484 ,    286.61 K ,    69.4 % ,    96.142 kPa
2232491 ,    286.59 K ,    69.4 % ,    96.138 kPa
2233497 ,    286.56 K ,    69.3 % ,    96.142 kPa
2234504 ,    286.50 K ,    69.4 % ,    96.139 kPa
2235510 ,    286.50 K ,    69.4 % ,    96.140 kPa
2236517 ,    286.49 K ,    69.4 % ,    96.138 kPa
2237523 ,    286.46 K ,    69.5 % ,    96.142 kPa
2238530 ,    286.46 K ,    69.6 % ,    96.137 kPa
2239537 ,    286.48 K ,    69.6 % ,    96.138 kPa
2240543 ,    286.50 K ,    69.6 % ,    96.141 kPa
2241549 ,    286.53 K ,    69.7 % ,    96.138 kPa
2242555 ,    286.63 K ,    69.7 % ,    96.141 kPa
2243562 ,    286.65 K ,    69.6 % ,    96.139 kPa
2244569 ,    286.61 K ,    69.5 % ,    96.142 kPa
2245575 ,    286.58 K ,    69.4 % ,    96.141 kPa
2246582 ,    286.55 K ,    69.4 % ,    96.139 kPa
2247588 ,    286.52 K ,    69.4 % ,    96.141 kPa
2248595 ,    286.50 K ,    69.4 % ,    96.138 kPa
2249602 ,    286.51 K ,    69.4 % ,    96.138 kPa
2250608 ,    286.52 K ,    69.4 % ,    96.141 kPa
2251614 ,    286.54 K ,    69.4 % ,    96.141 kPa
2252620 ,    286.55 K ,    69.4 % ,    96.141 kPa
2253627 ,    286.54 K ,    69.4 % ,    96.140 kPa
2254633 ,    286.55 K ,    69.4 % ,    96.140 kPa
2255640 ,    286.59 K ,    69.4 % ,    96.140 kPa
2256647 ,    286.56 K ,    69.3 % ,    96.142 kPa
2257653 ,    286.55 K ,    69.3 % ,    96.143 kPa
2258660 ,    286.55 K ,    69.3 % ,    96.139 kPa
2259666 ,    286.54 K ,    69.3 % ,    96.142 kPa
2260673 ,    286.58 K ,    69.3 % ,    96.139 kPa
2261679 ,    286.54 K ,    69.2 % ,    96.142 kPa
2262685 ,    286.49 K ,    69.3 % ,    96.141 kPa
2263692 ,    286.50 K ,    69.3 % ,    96.142 kPa
2264698 ,    286.52 K ,    69.4 % ,    96.140 kPa
2265705 ,    286.58 K ,    69.4 % ,    96.143 kPa
2266712 ,    286.57 K ,    69.3 % ,    96.141 kPa
2267718 ,    286.60 K ,    69.3 % ,    96.144 kPa
2268725 ,    286.58 K ,    69.2 % ,    96.142 kPa
2269731 ,    286.57 K ,    69.3 % ,    96.143 kPa
2270738 ,    286.56 K ,    69.2 % ,    96.140 kPa
2271744 ,    286.54 K ,    69.3 % ,    96.139 kPa
2272750 ,    286.58 K ,    69.3 % ,    96.143 kPa
2273757 ,    286.55 K ,    69.2 % ,    96.141 kPa
2274763 ,    286.50 K ,    69.2 % ,    96.142 kPa
2275770 ,    286.45 K ,    69.3 % ,    96.137 kPa
2276776 ,    286.39 K ,    69.3 % ,    96.142 kPa
2277783 ,    286.35 K ,    69.4 % ,    96.139 kPa
2278790 ,    286.35 K ,    69.5 % ,    96.137 kPa
2279796 ,    286.34 K ,    69.5 % ,    96.140 kPa
2280803 ,    286.32 K ,    69.6 % ,    96.137 kPa
2281809 ,    286.33 K ,    69.7 % ,    96.139 kPa
2282815 ,    286.32 K ,    69.7 % ,    96.138 kPa
2283822 ,    286.30 K ,    69.7 % ,    96.140 kPa
2284828 ,    286.27 K ,    69.8 % ,    96.138 kPa
2285835 ,    286.26 K ,    69.9 % ,    96.141 kPa
2286841 ,    286.26 K ,    69.9 % ,    96.139 kPa
2287848 ,    286.23 K ,    70.0 % ,    96.143 kPa
2288855 ,    286.18 K ,    69.9 % ,    96.142 kPa
2289861 ,    286.11 K ,    70.0 % ,    96.143 kPa
2290868 ,    286.10 K ,    70.1 % ,    96.144 kPa
2291874 ,    286.11 K ,    70.2 % ,    96.143 kPa
2292880 ,    286.11 K ,    70.3 % ,    96.145 kPa
2293886 ,    286.08 K ,    70.4 % ,    96.144 kPa
2294893 ,    286.08 K ,    70.4 % ,    96.143 kPa
2295900 ,    286.05 K ,    70.6 % ,    96.142 kPa
2296906 ,    286.04 K ,    70.5 % ,    96.146 kPa
2297913 ,    285.90 K ,    70.7 % ,    96.142 kPa
2298919 ,    285.91 K ,    70.7 % ,    96.142 kPa
2299926 ,    285.83 K ,    70.8 % ,    96.143 kPa
2300933 ,    285.80 K ,    71.0 % ,    96.142 kPa
2301938 ,    285.84 K ,    71.2 % ,    96.141 kPa
2302945 ,    285.82 K ,    71.3 % ,    96.142 kPa
2303951 ,    285.84 K ,    71.4 % ,    96.142 kPa
2304958 ,    285.81 K ,    71.4 % ,    96.141 kPa
2305965 ,    285.80 K ,    71.5 % ,    96.144 kPa
2306971 ,    285.85 K ,    71.7 % ,    96.139 kPa
2307978 ,    285.83 K ,    71.6 % ,    96.142 kPa
2308984 ,    285.78 K ,    71.7 % ,    96.141 kPa
2309991 ,    285.77 K ,    71.7 % ,    96.142 kPa
2310998 ,    285.76 K ,    71.8 % ,    96.142 kPa
2312004 ,    285.69 K ,    71.8 % ,    96.142 kPa
2313010 ,    285.70 K ,    72.0 % ,    96.144 kPa
2314016 ,    285.62 K ,    72.1 % ,    96.141 kPa
2315023 ,    285.64 K ,    72.3 % ,    96.142 kPa
2316029 ,    285.64 K ,    72.4 % ,    96.138 kPa
2317036 ,    285.75 K ,    72.5 % ,    96.141 kPa
2318043 ,    285.64 K ,    72.4 % ,    96.143 kPa
2319049 ,    285.63 K ,    72.6 % ,    96.141 kPa
2320056 ,    285.67 K ,    72.6 % ,    96.143 kPa
2321062 ,    285.57 K ,    72.7 % ,    96.144 kPa
2322069 ,    285.60 K ,    72.8 % ,    96.139 kPa
2323075 ,    285.53 K ,    72.8 % ,    96.142 kPa
2324081 ,    285.54 K ,    72.9 % ,    96.142 kPa
2325088 ,    285.54 K ,    72.9 % ,    96.141 kPa
2326094 ,    285.52 K ,    73.1 % ,    96.145 kPa
2327101 ,    285.49 K ,    73.1 % ,    96.145 kPa
2328108 ,    285.45 K ,    73.2 % ,    96.143 kPa
2329114 ,    285.45 K ,    73.3 % ,    96.145 kPa
2330121 ,    285.42 K ,    73.4 % ,    96.146 kPa
2331127 ,    285.42 K ,    73.5 % ,    96.145 kPa
2332134 ,    285.42 K ,    73.5 % ,    96.146 kPa
2333139 ,    285.43 K ,    73.6 % ,    96.143 kPa
2334146 ,    285.43 K ,    73.7 % ,    96.144 kPa
2335153 ,    285.43 K ,    73.7 % ,    96.143 kPa
2336159 ,    285.40 K ,    73.8 % ,    96.146 kPa
2337166 ,    285.42 K ,    73.8 % ,    96.145 kPa
2338172 ,    285.40 K ,    73.9 % ,    96.147 kPa
2339179 ,    285.41 K ,    74.0 % ,    96.149 kPa
2340186 ,    285.46 K ,    74.0 % ,    96.146 kPa
2341192 ,    285.41 K ,    74.0 % ,    96.147 kPa
2342199 ,    285.35 K ,    74.0 % ,    96.147 kPa
2343204 ,    285.32 K ,    74.2 % ,    96.148 kPa
2344211 ,    285.27 K ,    74.2 % ,    96.147 kPa
2345218 ,    285.25 K ,    74.4 % ,    96.148 kPa
2346224 ,    285.24 K ,    74.5 % ,    96.146 kPa
2347231 ,    285.27 K ,    74.6 % ,    96.146 kPa
2348237 ,    285.26 K ,    74.7 % ,    96.146 kPa
2349244 ,    285.25 K ,    74.7 % ,    96.145 kPa
2350251 ,    285.23 K ,    74.8 % ,    96.148 kPa
2351257 ,    285.26 K ,    74.9 % ,    96.146 kPa
2352264 ,    285.26 K ,    74.9 % ,    96.144 kPa
2353269 ,    285.29 K ,    75.0 % ,    96.145 kPa
2354276 ,    285.27 K ,    75.0 % ,    96.146 kPa
2355282 ,    285.28 K ,    75.1 % ,    96.144 kPa
2356289 ,    285.30 K ,    75.1 % ,    96.146 kPa
2357296 ,    285.30 K ,    75.2 % ,    96.147 kPa
2358302 ,    285.36 K ,    75.2 % ,    96.145 kPa
2359309 ,    285.36 K ,    75.2 % ,    96.146 kPa
2360315 ,    285.35 K ,    75.3 % ,    96.145 kPa
2361322 ,    285.41 K ,    75.4 % ,    96.140 kPa
2362329 ,    285.49 K ,    75.4 % ,    96.141 kPa
2363334 ,    285.55 K ,    75.2 % ,    96.142 kPa
2364341 ,    285.52 K ,    75.1 % ,    96.143 kPa
2365347 ,    285.50 K ,    75.1 % ,    96.144 kPa
2366354 ,    285.51 K ,    75.1 % ,    96.145 kPa
2367361 ,    285.52 K ,    75.1 % ,    96.142 kPa
2368367 ,    285.51 K ,    75.0 % ,    96.146 kPa
2369374 ,    285.48 K ,    75.0 % ,    96.142 kPa
2370380 ,    285.55 K ,    75.1 % ,    96.138 kPa
2371387 ,    285.59 K ,    75.1 % ,    96.140 kPa
2372393 ,    285.63 K ,    75.0 % ,    96.142 kPa
2373399 ,    285.65 K ,    75.0 % ,    96.139 kPa
2374406 ,    285.69 K ,    74.9 % ,    96.142 kPa
2375412 ,    285.70 K ,    74.8 % ,    96.141 kPa
2376419 ,    285.72 K ,    74.9 % ,    96.142 kPa
2377425 ,    285.73 K ,    74.8 % ,    96.140 kPa
2378432 ,    285.80 K ,    74.8 % ,    96.141 kPa
2379439 ,    285.81 K ,    74.5 % ,    96.142 kPa
2380445 ,    285.76 K ,    74.5 % ,    96.143 kPa
2381452 ,    285.79 K ,    74.5 % ,    96.141 kPa
2382458 ,    285.86 K ,    74.5 % ,    96.141 kPa
2383465 ,    285.84 K ,    74.4 % ,    96.141 kPa
2384471 ,    285.80 K ,    74.3 % ,    96.142 kPa
2385477 ,    285.87 K ,    74.3 % ,    96.135 kPa
2386484 ,    285.84 K ,    74.2 % ,    96.140 kPa
2387490 ,    285.80 K ,    74.1 % ,    96.138 kPa
2388497 ,    285.79 K ,    74.1 % ,    96.141 kPa
2389504 ,    285.79 K ,    74.1 % ,    96.138 kPa
2390510 ,    285.79 K ,    74.1 % ,    96.141 kPa
2391517 ,    285.76 K ,    74.1 % ,    96.140 kPa
2392523 ,    285.77 K ,    74.1 % ,    96.139 kPa
2393530 ,    285.78 K ,    74.1 % ,    96.143 kPa
2394535 ,    285.79 K ,    74.1 % ,    96.142 kPa
2395542 ,    285.80 K ,    74.1 % ,    96.142 kPa
2396549 ,    285.78 K ,    74.1 % ,    96.141 kPa
2397555 ,    285.80 K ,    74.1 % ,    96.141 kPa
2398562 ,    285.82 K ,    74.2 % ,    96.140 kPa
2399568 ,    285.86 K ,    74.0 % ,    96.142 kPa
2400575 ,    285.87 K ,    74.1 % ,    96.141 kPa
2401582 ,    285.90 K ,    74.0 % ,    96.139 kPa
2402588 ,    285.93 K ,    74.0 % ,    96.141 kPa
2403595 ,    285.97 K ,    74.0 % ,    96.138 kPa
2404600 ,    285.99 K ,    73.8 % ,    96.139 kPa
2405607 ,    285.97 K ,    73.7 % ,    96.140 kPa
2406614 ,    285.95 K ,    73.7 % ,    96.141 kPa
2407620 ,    285.93 K ,    73.7 % ,    96.141 kPa
2408627 ,    285.98 K ,    73.6 % ,    96.140 kPa
2409633 ,    285.97 K ,    73.6 % ,    96.140 kPa
2410640 ,    285.94 K ,    73.6 % ,    96.143 kPa
2411646 ,    285.97 K ,    73.6 % ,    96.139 kPa
2412653 ,    285.96 K ,    73.5 % ,    96.137 kPa
2413659 ,    285.93 K ,    73.5 % ,    96.138 kPa
2414665 ,    285.92 K ,    73.4 % ,    96.139 kPa
2415672 ,    285.85 K ,    73.4 % ,    96.140 kPa
2416678 ,    285.85 K ,    73.5 % ,    96.139 kPa
2417685 ,    285.89 K ,    73.6 % ,    96.138 kPa
2418692 ,    285.89 K ,    73.6 % ,    96.139 kPa
2419698 ,    285.89 K ,    73.6 % ,    96.139 kPa
2420705 ,    285.92 K ,    73.6 % ,    96.142 kPa
2421711 ,    285.96 K ,    73.7 % ,    96.139 kPa
2422718 ,    286.00 K ,    73.6 % ,    96.140 kPa
2423724 ,    285.96 K ,    73.5 % ,    96.139 kPa
2424730 ,    285.96 K ,    73.4 % ,    96.137 kPa
2425737 ,    285.93 K ,    73.5 % ,    96.138 kPa
2426743 ,    285.91 K ,    73.4 % ,    96.139 kPa
2427750 ,    285.87 K ,    73.5 % ,    96.140 kPa
2428756 ,    285.87 K ,    73.5 % ,    96.141 kPa
2429763 ,    285.99 K ,    73.5 % ,    96.143 kPa
2430770 ,    285.92 K ,    73.4 % ,    96.140 kPa
2431776 ,    285.93 K ,    73.4 % ,    96.140 kPa
2432783 ,    285.92 K ,    73.4 % ,    96.140 kPa
2433789 ,    285.87 K ,    73.3 % ,    96.140 kPa
2434795 ,    285.81 K ,    73.4 % ,    96.137 kPa
2435802 ,    285.83 K ,    73.5 % ,    96.141 kPa
2436808 ,    285.83 K ,    73.5 % ,    96.138 kPa
2437815 ,    285.81 K ,    73.5 % ,    96.138 kPa
2438821 ,    285.79 K ,    73.5 % ,    96.140 kPa
2439828 ,    285.74 K ,    73.5 % ,    96.137 kPa
2440835 ,    285.71 K ,    73.5 % ,    96.140 kPa
2441841 ,    285.68 K ,    73.6 % ,    96.142 kPa
2442848 ,    285.71 K ,    73.7 % ,    96.139 kPa
2443854 ,    285.72 K ,    73.7 % ,    96.137 kPa
2444860 ,    285.70 K ,    73.7 % ,    96.139 kPa
2445867 ,    285.64 K ,    73.7 % ,    96.137 kPa
2446873 ,    285.56 K ,    73.7 % ,    96.139 kPa
2447880 ,    285.52 K ,    73.8 % ,    96.141 kPa
2448886 ,    285.54 K ,    74.0 % ,    96.142 kPa
2449893 ,    285.52 K ,    74.0 % ,    96.141 kPa
2450899 ,    285.50 K ,    74.1 % ,    96.139 kPa
2451906 ,    285.49 K ,    74.1 % ,    96.141 kPa
2452913 ,    285.47 K ,    74.3 % ,    96.145 kPa
2453919 ,    285.50 K ,    74.3 % ,    96.142 kPa
2454925 ,    285.49 K ,    74.4 % ,    96.139 kPa
2455931 ,    285.45 K ,    74.4 % ,    96.142 kPa
2456938 ,    285.43 K ,    74.5 % ,    96.141 kPa
2457945 ,    285.47 K ,    74.5 % ,    96.140 kPa
2458951 ,    285.51 K ,    74.6 % ,    96.140 kPa
2459958 ,    285.55 K ,    74.6 % ,    96.138 kPa
2460964 ,    285.51 K ,    74.6 % ,    96.141 kPa
2461971 ,    285.50 K ,    74.7 % ,    96.141 kPa
2462978 ,    285.53 K ,    74.7 % ,    96.141 kPa
2463984 ,    285.51 K ,    74.7 % ,    96.141 kPa
2464990 ,    285.52 K ,    74.7 % ,    96.142 kPa
2465996 ,    285.48 K ,    74.8 % ,    96.142 kPa
2467003 ,    285.46 K ,    74.8 % ,    96.139 kPa
2468009 ,    285.43 K ,    74.8 % ,    96.142 kPa
2469016 ,    285.40 K ,    74.8 % ,    96.141 kPa
2470023 ,    285.37 K ,    74.9 % ,    96.143 kPa
2471029 ,    285.38 K ,    75.0 % ,    96.142 kPa
2472036 ,    285.40 K ,    75.1 % ,    96.143 kPa
2473042 ,    285.39 K ,    75.1 % ,    96.146 kPa
2474049 ,    285.39 K ,    75.1 % ,    96.140 kPa
2475055 ,    285.40 K ,    75.1 % ,    96.145 kPa
2476061 ,    285.43 K ,    75.2 % ,    96.139 kPa
2477068 ,    285.47 K ,    75.3 % ,    96.141 kPa
2478074 ,    285.54 K ,    75.3 % ,    96.138 kPa
2479081 ,    285.58 K ,    75.3 % ,    96.139 kPa
2480088 ,    285.66 K ,    75.3 % ,    96.139 kPa
2481094 ,    285.70 K ,    75.1 % ,    96.140 kPa
2482101 ,    285.69 K ,    75.0 % ,    96.142 kPa
2483107 ,    285.66 K ,    74.9 % ,    96.138 kPa
2484114 ,    285.63 K ,    74.8 % ,    96.141 kPa
2485120 ,    285.64 K ,    74.9 % ,    96.140 kPa
2486126 ,    285.66 K ,    74.8 % ,    96.138 kPa
2487133 ,    285.66 K ,    74.8 % ,    96.140 kPa
2488139 ,    285.69 K ,    74.8 % ,    96.139 kPa
2489146 ,    285.66 K ,    74.8 % ,    96.135 kPa
2490152 ,    285.66 K ,    74.8 % ,    96.142 kPa
2491159 ,    285.71 K ,    74.8 % ,    96.138 kPa
2492166 ,    285.70 K ,    74.8 % ,    96.135 kPa
2493172 ,    285.70 K ,    74.7 % ,    96.141 kPa
2494179 ,    285.70 K ,    74.7 % ,    96.139 kPa
2495184 ,    285.73 K ,    74.7 % ,    96.139 kPa
2496191 ,    285.76 K ,    74.7 % ,    96.136 kPa
2497198 ,    285.78 K ,    74.7 % ,    96.136 kPa
2498204 ,    285.84 K ,    74.8 % ,    96.138 kPa
2499211 ,    285.97 K ,    74.8 % ,    96.136 kPa
2500217 ,    286.01 K ,    74.6 % ,    96.138 kPa
2501224 ,    285.90 K ,    74.4 % ,    96.138 kPa
2502231 ,    285.83 K ,    74.2 % ,    96.140 kPa
2503237 ,    285.72 K ,    74.2 % ,    96.137 kPa
2504244 ,    285.69 K ,    74.2 % ,    96.138 kPa
2505249 ,    285.67 K ,    74.3 % ,    96.138 kPa
2506256 ,    285.63 K ,    74.4 % ,    96.138 kPa
2507262 ,    285.64 K ,    74.4 % ,    96.138 kPa
2508269 ,    285.63 K ,    74.5 % ,    96.139 kPa
2509276 ,    285.63 K ,    74.6 % ,    96.138 kPa
2510282 ,    285.67 K ,    74.6 % ,    96.141 kPa
2511289 ,    285.74 K ,    74.6 % ,    96.139 kPa
2512295 ,    285.76 K ,    74.6 % ,    96.138 kPa
2513302 ,    285.76 K ,    74.5 % ,    96.139 kPa
2514309 ,    285.76 K ,    74.5 % ,    96.140 kPa
2515314 ,    285.73 K ,    74.5 % ,    96.139 kPa
2516321 ,    285.68 K ,    74.4 % ,    96.139 kPa
2517327 ,    285.70 K ,    74.5 % ,    96.137 kPa
2518334 ,    285.71 K ,    74.4 % ,    96.139 kPa
2519341 ,    285.64 K ,    74.5 % ,    96.136 kPa
2520347 ,    285.60 K ,    74.5 % ,    96.138 kPa
2521354 ,    285.53 K ,    74.5 % ,    96.139 kPa
2522360 ,    285.51 K ,    74.7 % ,    96.143 kPa
2523367 ,    285.55 K ,    74.8 % ,    96.143 kPa
2524374 ,    285.56 K ,    74.8 % ,    96.138 kPa
2525380 ,    285.52 K ,    74.8 % ,    96.143 kPa
2526386 ,    285.50 K ,    74.8 % ,    96.140 kPa
2527392 ,    285.50 K ,    74.9 % ,    96.143 kPa
2528399 ,    285.50 K ,    75.0 % ,    96.143 kPa
2529405 ,    285.51 K ,    75.0 % ,    96.137 kPa
2530412 ,    285.51 K ,    75.0 % ,    96.135 kPa
2531419 ,    285.50 K ,    75.0 % ,    96.144 kPa
2532425 ,    285.44 K ,    75.1 % ,    96.143 kPa
2533432 ,    285.44 K ,    75.2 % ,    96.140 kPa
2534438 ,    285.43 K ,    75.2 % ,    96.142 kPa
2535445 ,    285.40 K ,    75.3 % ,    96.142 kPa
2536451 ,    285.42 K ,    75.4 % ,    96.145 kPa
2537457 ,    285.46 K ,    75.5 % ,    96.139 kPa
2538464 ,    285.52 K ,    75.5 % ,    96.139 kPa
2539470 ,    285.53 K ,    75.5 % ,    96.139 kPa
2540477 ,    285.59 K ,    75.6 % ,    96.138 kPa
2541484 ,    285.62 K ,    75.5 % ,    96.136 kPa
2542490 ,    285.64 K ,    75.4 % ,    96.137 kPa
2543497 ,    285.58 K ,    75.9 % ,    96.139 kPa
2544503 ,    285.55 K ,    76.4 % ,    96.137 kPa
2545510 ,    285.53 K ,    76.7 % ,    96.138 kPa
2546515 ,    285.52 K ,    77.1 % ,    96.139 kPa
2547522 ,    285.50 K ,    77.3 % ,    96.143 kPa
2548529 ,    285.46 K ,    77.4 % ,    96.141 kPa
2549535 ,    285.44 K ,    77.3 % ,    96.142 kPa
2550542 ,    285.43 K ,    77.1 % ,    96.145 kPa
2551548 ,    285.42 K ,    77.0 % ,    96.139 kPa
2552555 ,    285.40 K ,    76.8 % ,    96.145 kPa
2553562 ,    285.35 K ,    76.7 % ,    96.140 kPa
2554568 ,    285.34 K ,    76.6 % ,    96.143 kPa
2555575 ,    285.35 K ,    76.7 % ,    96.142 kPa
2556580 ,    285.33 K ,    76.6 % ,    96.142 kPa
2557587 ,    285.26 K ,    76.6 % ,    96.145 kPa
2558594 ,    285.19 K ,    76.6 % ,    96.144 kPa
2559600 ,    285.19 K ,    76.7 % ,    96.142 kPa
2560607 ,    285.28 K ,    76.9 % ,    96.139 kPa
2561613 ,    285.31 K ,    76.8 % ,    96.140 kPa
2562620 ,    285.33 K ,    76.8 % ,    96.144 kPa
2563627 ,    285.33 K ,    76.8 % ,    96.139 kPa
2564633 ,    285.34 K ,    76.7 % ,    96.141 kPa
2565640 ,    285.32 K ,    76.7 % ,    96.141 kPa
2566645 ,    285.32 K ,    76.7 % ,    96.142 kPa
2567652 ,    285.33 K ,    76.7 % ,    96.142 kPa
2568658 ,    285.42 K ,    76.7 % ,    96.137 kPa
2569665 ,    285.43 K ,    76.6 % ,    96.138 kPa
2570672 ,    285.50 K ,    76.6 % ,    96.139 kPa
2571678 ,    285.45 K ,    76.6 % ,    96.139 kPa
2572685 ,    285.40 K ,    76.5 % ,    96.140 kPa
2573691 ,    285.41 K ,    76.6 % ,    96.140 kPa
2574698 ,    285.40 K ,    76.5 % ,    96.142 kPa
2575705 ,    285.44 K ,    76.5 % ,    96.138 kPa
2576710 ,    285.54 K ,    76.5 % ,    96.138 kPa
2577717 ,    285.59 K ,    76.5 % ,    96.140 kPa
2578723 ,    285.51 K ,    76.3 % ,    96.141 kPa
2579730 ,    285.47 K ,    76.4 % ,    96.142 kPa
2580737 ,    285.46 K ,    76.3 % ,    96.140 kPa
2581743 ,    285.42 K ,    76.3 % ,    96.141 kPa
2582750 ,    285.42 K ,    76.3 % ,    96.140 kPa
2583756 ,    285.43 K ,    76.4 % ,    96.140 kPa
2584763 ,    285.39 K ,    76.4 % ,    96.143 kPa
2585769 ,    285.32 K ,    76.4 % ,    96.147 kPa
2586775 ,    285.23 K ,    76.4 % ,    96.143 kPa
2587782 ,    285.21 K ,    76.6 % ,    96.140 kPa
2588788 ,    285.16 K ,    76.7 % ,    96.140 kPa
2589795 ,    285.15 K ,    76.8 % ,    96.141 kPa
2590801 ,    285.11 K ,    76.9 % ,    96.141 kPa
2591808 ,    285.09 K ,    76.9 % ,    96.139 kPa
2592815 ,    285.08 K ,    77.1 % ,    96.143 kPa
2593821 ,    285.07 K ,    77.2 % ,    96.142 kPa
2594828 ,    285.06 K ,    77.2 % ,    96.142 kPa
2595834 ,    285.07 K ,    77.3 % ,    96.142 kPa
2596840 ,    285.12 K ,    77.4 % ,    96.138 kPa
2597847 ,    285.16 K ,    77.5 % ,    96.141 kPa
2598853 ,    285.18 K ,    77.5 % ,    96.141 kPa
2599860 ,    285.18 K ,    77.4 % ,    96.143 kPa
2600866 ,    285.21 K ,    77.5 % ,    96.141 kPa
2601873 ,    285.25 K ,    77.5 % ,    96.144 kPa
2602880 ,    285.28 K ,    77.5 % ,    96.141 kPa
2603886 ,    285.41 K ,    77.5 % ,    96.142 kPa
2604893 ,    285.43 K ,    77.4 % ,    96.142 kPa
2605899 ,    285.42 K ,    77.3 % ,    96.138 kPa
2606906 ,    285.47 K ,    77.2 % ,    96.137 kPa
2607911 ,    285.40 K ,    77.1 % ,    96.137 kPa
2608918 ,    285.35 K ,    77.1 % ,    96.139 kPa
2609925 ,    285.33 K ,    77.0 % ,    96.141 kPa
2610931 ,    285.39 K ,    77.2 % ,    96.142 kPa
2611938 ,    285.35 K ,    77.1 % ,    96.141 kPa
2612944 ,    285.33 K ,    77.1 % ,    96.143 kPa
2613951 ,    285.31 K ,    77.2 % ,    96.142 kPa
2614958 ,    285.30 K ,    77.2 % ,    96.143 kPa
2615964 ,    285.31 K ,    77.2 % ,    96.142 kPa
2616971 ,    285.35 K ,    77.2 % ,    96.143 kPa
2617976 ,    285.37 K ,    77.2 % ,    96.139 kPa
2618983 ,    285.36 K ,    77.2 % ,    96.137 kPa
2619990 ,    285.32 K ,    77.1 % ,    96.142 kPa
2620996 ,    285.31 K ,    77.2 % ,    96.139 kPa
2622003 ,    285.39 K ,    77.2 % ,    96.141 kPa
